,MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
1049,0.3,7000000,9.657,-14.53,14.359,18.634,5.697,13.656,0.1111,2.1372,1.145,0.0098,-0.047,-0.2444
1050,0.3,7000000,-13.373,4.45,12.415,-2.357,2.334,-1.21,0.1381,-0.4773,-1.8142,-0.0014,0.1338,-0.0378
1051,0.3,7000000,-11.747,4.45,12.415,-2.357,2.334,-1.21,0.1527,-0.4917,-1.5553,0.0002,0.1069,-0.0367
1052,0.3,7000000,-9.033,4.45,12.415,-2.357,2.334,-1.21,0.1711,-0.5257,-1.1497,0.0036,0.0712,-0.0294
1053,0.3,7000000,-5.648,4.45,12.415,-2.357,2.334,-1.21,0.1848,-0.5254,-0.663,0.0052,0.0316,-0.0274
1054,0.3,7000000,-2.433,4.45,12.415,-2.357,2.334,-1.21,0.1902,-0.4927,-0.2611,0.007,0.0064,-0.0328
1055,0.3,7000000,-0.818,4.45,12.415,-2.357,2.334,-1.21,0.1908,-0.4777,-0.0901,0.0078,-0.0008,-0.0361
1056,0.3,7000000,-0.71,4.45,12.415,-2.357,2.334,-1.21,0.1909,-0.4772,-0.0793,0.0078,-0.0011,-0.0362
1057,0.3,7000000,0.714,4.45,12.415,-2.357,2.334,-1.21,0.1905,-0.4778,0.0618,0.0079,-0.0052,-0.036
1058,0.3,7000000,1.913,4.45,12.415,-2.357,2.334,-1.21,0.1897,-0.4864,0.1845,0.0076,-0.0097,-0.0342
1059,0.3,7000000,4.7,4.45,12.415,-2.357,2.334,-1.21,0.1851,-0.5188,0.5138,0.0064,-0.0289,-0.028
1060,0.3,7000000,8.131,4.45,12.415,-2.357,2.334,-1.21,0.1718,-0.5506,0.9913,0.0049,-0.0652,-0.0226
1061,0.3,7000000,8.132,4.45,12.415,-2.357,2.334,-1.21,0.1718,-0.5506,0.9914,0.0049,-0.0652,-0.0226
1062,0.3,7000000,8.943,4.45,12.415,-2.357,2.334,-1.21,0.167,-0.5452,1.1085,0.0047,-0.0742,-0.0244
1063,0.3,7000000,10.483,4.45,12.415,-2.357,2.334,-1.21,0.156,-0.519,1.3386,0.005,-0.0933,-0.0318
1064,0.3,7000000,-9.738,5.07,-6.722,6.037,-2.467,-16.187,0.1345,-0.5501,-1.0507,0.0007,0.1655,0.0475
1065,0.3,7000000,-8.941,5.07,-6.722,6.037,-2.467,-16.187,0.1417,-0.5338,-0.9356,0.003,0.1556,0.0416
1066,0.3,7000000,-6.431,5.07,-6.722,6.037,-2.467,-16.187,0.1615,-0.5193,-0.5868,0.0072,0.1261,0.037
1067,0.3,7000000,-6.057,5.07,-6.722,6.037,-2.467,-16.187,0.1641,-0.5293,-0.5368,0.007,0.1219,0.0404
1068,0.3,7000000,-4.809,5.07,-6.722,6.037,-2.467,-16.187,0.1724,-0.5535,-0.3749,0.0066,0.1097,0.0498
1069,0.3,7000000,-3.943,5.07,-6.722,6.037,-2.467,-16.187,0.1776,-0.56,-0.2703,0.0069,0.1033,0.053
1070,0.3,7000000,-2.647,5.07,-6.722,6.037,-2.467,-16.187,0.1849,-0.5594,-0.1311,0.0081,0.0989,0.0544
1071,0.3,7000000,-1.185,5.07,-6.722,6.037,-2.467,-16.187,0.192,-0.5552,0.036,0.008,0.09,0.0542
1072,0.3,7000000,-0.718,5.07,-6.722,6.037,-2.467,-16.187,0.194,-0.5543,0.0869,0.0079,0.0878,0.0541
1073,0.3,7000000,2.428,5.07,-6.722,6.037,-2.467,-16.187,0.2048,-0.5519,0.4002,0.0079,0.0817,0.052
1074,0.3,7000000,6.573,5.07,-6.722,6.037,-2.467,-16.187,0.2055,-0.5305,0.9185,0.0067,0.0311,0.0397
1075,0.3,7000000,8.305,5.07,-6.722,6.037,-2.467,-16.187,0.2001,-0.495,1.1495,0.0071,0.0012,0.028
1076,0.3,7000000,8.374,5.07,-6.722,6.037,-2.467,-16.187,0.1998,-0.494,1.1587,0.0071,0,0.0276
1077,0.3,7000000,10.838,5.07,-6.722,6.037,-2.467,-16.187,0.1866,-0.5131,1.4986,0.0034,-0.0473,0.035
1078,0.3,7000000,-14.867,7.85,-13.796,16.884,17.904,16.165,0.1372,-0.433,-1.9537,0.0019,0.195,0.0922
1079,0.3,7000000,-14.612,7.85,-13.796,16.884,17.904,16.165,0.1403,-0.4412,-1.9118,0.0017,0.1903,0.0946
1080,0.3,7000000,-14.531,7.85,-13.796,16.884,17.904,16.165,0.1412,-0.4443,-1.8985,0.0016,0.1888,0.0955
1081,0.3,7000000,-14.249,7.85,-13.796,16.884,17.904,16.165,0.1445,-0.4564,-1.8524,0.0012,0.1835,0.099
1082,0.3,7000000,-9.263,7.85,-13.796,16.884,17.904,16.165,0.1908,-0.5579,-1.1027,0.0014,0.0901,0.1249
1083,0.3,7000000,-8.468,7.85,-13.796,16.884,17.904,16.165,0.1965,-0.5703,-0.9958,0.0014,0.0775,0.1286
1084,0.3,7000000,-4.821,7.85,-13.796,16.884,17.904,16.165,0.2173,-0.6083,-0.5305,0.0003,0.0294,0.1434
1085,0.3,7000000,2.122,7.85,-13.796,16.884,17.904,16.165,0.2257,-0.6364,0.2108,-0.0025,-0.0002,0.1561
1086,0.3,7000000,2.468,7.85,-13.796,16.884,17.904,16.165,0.2252,-0.6339,0.2468,-0.0023,-0.0016,0.1551
1087,0.3,7000000,3.813,7.85,-13.796,16.884,17.904,16.165,0.2223,-0.6215,0.4024,-0.001,-0.0117,0.1502
1088,0.3,7000000,7.021,7.85,-13.796,16.884,17.904,16.165,0.2076,-0.5856,0.7939,0.0016,-0.0508,0.1367
1089,0.3,7000000,8.576,7.85,-13.796,16.884,17.904,16.165,0.1977,-0.5679,0.9973,0.0026,-0.0756,0.1312
1090,0.3,7000000,8.626,7.85,-13.796,16.884,17.904,16.165,0.1974,-0.5672,1.004,0.0026,-0.0764,0.131
1091,0.3,7000000,10.935,7.85,-13.796,16.884,17.904,16.165,0.1799,-0.5265,1.3234,0.0042,-0.1175,0.1212
1092,0.3,7000000,-13.688,12.08,4.837,10.316,-7.006,12.039,0.1044,-1.6906,-1.7903,-0.0026,0.1279,0.0623
1093,0.3,7000000,-11.665,12.08,4.837,10.316,-7.006,12.039,0.1279,-1.7237,-1.4653,-0.0022,0.0903,0.0798
1094,0.3,7000000,-11.601,12.08,4.837,10.316,-7.006,12.039,0.1286,-1.7248,-1.4553,-0.0022,0.0891,0.0804
1095,0.3,7000000,-8.208,12.08,4.837,10.316,-7.006,12.039,0.1569,-1.7637,-0.9477,-0.0017,0.0372,0.105
1096,0.3,7000000,-7.989,12.08,4.837,10.316,-7.006,12.039,0.1583,-1.7627,-0.9169,-0.0015,0.0345,0.1055
1097,0.3,7000000,-7.728,12.08,4.837,10.316,-7.006,12.039,0.1598,-1.7606,-0.8805,-0.0012,0.0313,0.1057
1098,0.3,7000000,-6.645,12.08,4.837,10.316,-7.006,12.039,0.1657,-1.741,-0.7348,0.0004,0.0189,0.103
1099,0.3,7000000,-5.76,12.08,4.837,10.316,-7.006,12.039,0.1698,-1.7179,-0.6207,0.002,0.0102,0.0983
1100,0.3,7000000,-2.796,12.08,4.837,10.316,-7.006,12.039,0.1797,-1.6421,-0.281,0.0064,-0.0074,0.0814
1101,0.3,7000000,-1.595,12.08,4.837,10.316,-7.006,12.039,0.1822,-1.6216,-0.1656,0.0069,-0.008,0.0767
1102,0.3,7000000,1.62,12.08,4.837,10.316,-7.006,12.039,0.1836,-1.6058,0.1296,0.0066,-0.0032,0.073
1103,0.3,7000000,5.643,12.08,4.837,10.316,-7.006,12.039,0.1736,-1.6615,0.5632,0.0022,-0.0171,0.0858
1104,0.3,7000000,6.057,12.08,4.837,10.316,-7.006,12.039,0.1717,-1.6719,0.617,0.0016,-0.021,0.0884
1105,0.3,7000000,10.386,12.08,4.837,10.316,-7.006,12.039,0.141,-1.7309,1.2327,-0.0027,-0.0813,0.0986
1106,0.3,7000000,-12.557,5.05,-2.935,-7.016,-8.478,-7.483,0.1301,-0.7702,-1.6556,-0.0105,0.1257,0.0595
1107,0.3,7000000,-10.511,5.05,-2.935,-7.016,-8.478,-7.483,0.1492,-0.7322,-1.3418,-0.0042,0.0948,0.0425
1108,0.3,7000000,-8.326,5.05,-2.935,-7.016,-8.478,-7.483,0.1642,-0.6726,-1.0206,0.0032,0.066,0.022
1109,0.3,7000000,-8.205,5.05,-2.935,-7.016,-8.478,-7.483,0.1649,-0.6669,-1.0034,0.0038,0.0645,0.0202
1110,0.3,7000000,-7.529,5.05,-2.935,-7.016,-8.478,-7.483,0.1683,-0.6283,-0.9076,0.007,0.0564,0.0083
1111,0.3,7000000,-6.767,5.05,-2.935,-7.016,-8.478,-7.483,0.1717,-0.5781,-0.8006,0.0108,0.0472,-0.0069
1112,0.3,7000000,-5.763,5.05,-2.935,-7.016,-8.478,-7.483,0.1753,-0.5526,-0.6633,0.0133,0.036,-0.0138
1113,0.3,7000000,-5.198,5.05,-2.935,-7.016,-8.478,-7.483,0.1769,-0.5698,-0.5885,0.013,0.0303,-0.0075
1114,0.3,7000000,1.439,5.05,-2.935,-7.016,-8.478,-7.483,0.1825,-0.6252,0.1129,0.0134,0.0095,0.014
1115,0.3,7000000,2.736,5.05,-2.935,-7.016,-8.478,-7.483,0.1818,-0.628,0.2709,0.0125,-0.0012,0.0135
1116,0.3,7000000,4.371,5.05,-2.935,-7.016,-8.478,-7.483,0.1796,-0.6202,0.4817,0.0117,-0.0179,0.0087
1117,0.3,7000000,5.892,5.05,-2.935,-7.016,-8.478,-7.483,0.1758,-0.5936,0.6844,0.012,-0.0339,-0.0021
1118,0.3,7000000,10.179,5.05,-2.935,-7.016,-8.478,-7.483,0.1542,-0.6863,1.3002,0.0018,-0.0872,0.0261
1119,0.3,7000000,11.453,5.05,-2.935,-7.016,-8.478,-7.483,0.1444,-0.7094,1.4929,-0.0011,-0.1047,0.0353
1120,0.3,7000000,-14.672,7.95,-14.972,4.633,13.112,-7.594,0.0762,-0.5695,-1.9179,-0.0007,0.1896,0.1099
1121,0.3,7000000,-7.341,7.95,-14.972,4.633,13.112,-7.594,0.1416,-0.7732,-0.7617,-0.003,0.092,0.1679
1122,0.3,7000000,-3.798,7.95,-14.972,4.633,13.112,-7.594,0.1586,-0.7862,-0.308,-0.0023,0.0571,0.1755
1123,0.3,7000000,-2.172,7.95,-14.972,4.633,13.112,-7.594,0.1641,-0.7813,-0.1215,-0.0018,0.0458,0.1755
1124,0.3,7000000,-0.937,7.95,-14.972,4.633,13.112,-7.594,0.1676,-0.7801,0.0049,-0.002,0.0431,0.1759
1125,0.3,7000000,0.719,7.95,-14.972,4.633,13.112,-7.594,0.1714,-0.7791,0.1691,-0.002,0.0432,0.1756
1126,0.3,7000000,0.914,7.95,-14.972,4.633,13.112,-7.594,0.1718,-0.7789,0.1884,-0.002,0.0433,0.1755
1127,0.3,7000000,4.72,7.95,-14.972,4.633,13.112,-7.594,0.1745,-0.7743,0.6254,-0.0024,0.0286,0.1706
1128,0.3,7000000,5.78,7.95,-14.972,4.633,13.112,-7.594,0.1736,-0.7707,0.7617,-0.0025,0.0197,0.1683
1129,0.3,7000000,6.352,7.95,-14.972,4.633,13.112,-7.594,0.1727,-0.7676,0.8375,-0.0026,0.0143,0.1668
1130,0.3,7000000,7.909,7.95,-14.972,4.633,13.112,-7.594,0.1691,-0.7458,1.0503,-0.002,-0.003,0.159
1131,0.3,7000000,10.317,7.95,-14.972,4.633,13.112,-7.594,0.1597,-0.6868,1.3953,-0.0001,-0.036,0.1414
1132,0.3,7000000,10.37,7.95,-14.972,4.633,13.112,-7.594,0.1594,-0.6857,1.4033,0,-0.0368,0.1411
1133,0.3,7000000,13.372,7.95,-14.972,4.633,13.112,-7.594,0.139,-0.6203,1.8645,0.0022,-0.0946,0.125
1134,0.3,7000000,-13.75,-7.74,-14.792,-2.905,-1.697,3.317,0.1397,0.8503,-1.9049,-0.0049,0.1197,0.0281
1135,0.3,7000000,-12.384,-7.74,-14.792,-2.905,-1.697,3.317,0.1526,0.9427,-1.6815,0.0002,0.0926,-0.0007
1136,0.3,7000000,-12.359,-7.74,-14.792,-2.905,-1.697,3.317,0.1528,0.9432,-1.6775,0.0002,0.0922,-0.0008
1137,0.3,7000000,-12.166,-7.74,-14.792,-2.905,-1.697,3.317,0.1545,0.9469,-1.6469,0.0001,0.0888,-0.0018
1138,0.3,7000000,-10.916,-7.74,-14.792,-2.905,-1.697,3.317,0.1642,0.9634,-1.451,-0.0009,0.0679,-0.005
1139,0.3,7000000,-7.79,-7.74,-14.792,-2.905,-1.697,3.317,0.1816,0.9464,-0.9933,-0.0067,0.0271,0.0007
1140,0.3,7000000,-2.599,-7.74,-14.792,-2.905,-1.697,3.317,0.1925,0.925,-0.3223,-0.0114,-0.0137,0.0007
1141,0.3,7000000,-0.367,-7.74,-14.792,-2.905,-1.697,3.317,0.1918,0.9363,-0.0882,-0.0106,-0.0183,-0.0043
1142,0.3,7000000,2.614,-7.74,-14.792,-2.905,-1.697,3.317,0.187,0.9447,0.2114,-0.0104,-0.0256,-0.0049
1143,0.3,7000000,4.052,-7.74,-14.792,-2.905,-1.697,3.317,0.1829,0.9453,0.3807,-0.0106,-0.0366,-0.0028
1144,0.3,7000000,5.264,-7.74,-14.792,-2.905,-1.697,3.317,0.1784,0.9402,0.5323,-0.0108,-0.0471,0.0013
1145,0.3,7000000,7.599,-7.74,-14.792,-2.905,-1.697,3.317,0.1666,0.9341,0.847,-0.0099,-0.0694,0.0088
1146,0.3,7000000,9.696,-7.74,-14.792,-2.905,-1.697,3.317,0.1519,0.9692,1.1536,-0.0065,-0.0926,0.0031
1147,0.3,7000000,10.824,-7.74,-14.792,-2.905,-1.697,3.317,0.1424,0.9863,1.3276,-0.0047,-0.1069,0.0003
1148,0.3,7000000,-12.627,-9.11,17.799,-13.141,5.62,-9.041,0.144,1.0936,-1.6198,0.006,0.1268,-0.1284
1149,0.3,7000000,-8.538,-9.11,17.799,-13.141,5.62,-9.041,0.1815,1.1634,-1.0204,0.0039,0.0539,-0.1511
1150,0.3,7000000,-6.727,-9.11,17.799,-13.141,5.62,-9.041,0.1928,1.0812,-0.7881,-0.0027,0.0277,-0.1273
1151,0.3,7000000,-6.328,-9.11,17.799,-13.141,5.62,-9.041,0.1949,1.0654,-0.7384,-0.0039,0.0224,-0.1229
1152,0.3,7000000,-2.27,-9.11,17.799,-13.141,5.62,-9.041,0.207,0.9245,-0.2655,-0.0139,-0.0108,-0.0845
1153,0.3,7000000,-0.221,-9.11,17.799,-13.141,5.62,-9.041,0.2084,0.9064,-0.0585,-0.0147,-0.0137,-0.0802
1154,0.3,7000000,5.582,-9.11,17.799,-13.141,5.62,-9.041,0.1965,0.989,0.5839,-0.0084,-0.0372,-0.1021
1155,0.3,7000000,6.357,-9.11,17.799,-13.141,5.62,-9.041,0.1932,1.0135,0.6852,-0.0065,-0.0451,-0.109
1156,0.3,7000000,7.503,-9.11,17.799,-13.141,5.62,-9.041,0.1875,1.0489,0.8392,-0.0036,-0.0587,-0.1192
1157,0.3,7000000,7.69,-9.11,17.799,-13.141,5.62,-9.041,0.1865,1.0543,0.8645,-0.0031,-0.0612,-0.1207
1158,0.3,7000000,7.782,-9.11,17.799,-13.141,5.62,-9.041,0.186,1.057,0.8769,-0.0029,-0.0624,-0.1215
1159,0.3,7000000,8.276,-9.11,17.799,-13.141,5.62,-9.041,0.1831,1.0708,0.9434,-0.0016,-0.0692,-0.1256
1160,0.3,7000000,11.117,-9.11,17.799,-13.141,5.62,-9.041,0.1627,1.151,1.3481,0.0053,-0.1187,-0.1522
1161,0.3,7000000,14.371,-9.11,17.799,-13.141,5.62,-9.041,0.1292,1.0356,1.8574,0.0012,-0.1834,-0.1164
1162,0.3,7000000,-13.942,-4.8,-15.407,-9.629,17.884,4.581,0.218,0.8725,-1.9536,0.0078,0.1174,0.0548
1163,0.3,7000000,-13.888,-4.8,-15.407,-9.629,17.884,4.581,0.2186,0.8747,-1.9453,0.0078,0.1162,0.0542
1164,0.3,7000000,-12.279,-4.8,-15.407,-9.629,17.884,4.581,0.2349,0.8969,-1.7012,0.0069,0.0817,0.0462
1165,0.3,7000000,-12.122,-4.8,-15.407,-9.629,17.884,4.581,0.2363,0.8907,-1.6776,0.0063,0.0785,0.0479
1166,0.3,7000000,-12.007,-4.8,-15.407,-9.629,17.884,4.581,0.2373,0.8853,-1.6603,0.0059,0.0762,0.0495
1167,0.3,7000000,-11.392,-4.8,-15.407,-9.629,17.884,4.581,0.2423,0.8527,-1.5713,0.0031,0.065,0.0586
1168,0.3,7000000,-8.197,-4.8,-15.407,-9.629,17.884,4.581,0.2606,0.6699,-1.1244,-0.0121,0.0136,0.1083
1169,0.3,7000000,-6.917,-4.8,-15.407,-9.629,17.884,4.581,0.2643,0.6145,-0.9493,-0.0167,-0.0026,0.1222
1170,0.3,7000000,-6.257,-4.8,-15.407,-9.629,17.884,4.581,0.2655,0.609,-0.8608,-0.0177,-0.0102,0.1223
1171,0.3,7000000,2.64,-4.8,-15.407,-9.629,17.884,4.581,0.2512,0.6798,0.1118,-0.0188,-0.0445,0.0929
1172,0.3,7000000,4.675,-4.8,-15.407,-9.629,17.884,4.581,0.2429,0.6873,0.3935,-0.0169,-0.0728,0.0942
1173,0.3,7000000,5.391,-4.8,-15.407,-9.629,17.884,4.581,0.2394,0.6827,0.4918,-0.0166,-0.082,0.0971
1174,0.3,7000000,8.234,-4.8,-15.407,-9.629,17.884,4.581,0.2221,0.6946,0.8934,-0.0131,-0.1186,0.0991
1175,0.3,7000000,11.365,-4.8,-15.407,-9.629,17.884,4.581,0.1936,0.7955,1.3652,-0.0034,-0.1589,0.0704
1176,0.3,7000000,-10.394,14.8,15.537,11.863,6.012,3.811,0.0869,-2.059,-1.1678,0.0013,0.0865,0.1527
1177,0.3,7000000,-9.786,14.8,15.537,11.863,6.012,3.811,0.0923,-2.0685,-1.07,0.0012,0.0792,0.1572
1178,0.3,7000000,-8.582,14.8,15.537,11.863,6.012,3.811,0.102,-2.0873,-0.883,0.0009,0.0659,0.1662
1179,0.3,7000000,-8.156,14.8,15.537,11.863,6.012,3.811,0.1051,-2.094,-0.8194,0.0008,0.0615,0.1693
1180,0.3,7000000,-6.52,14.8,15.537,11.863,6.012,3.811,0.1158,-2.1187,-0.5884,0.0002,0.0463,0.1809
1181,0.3,7000000,-1.909,14.8,15.537,11.863,6.012,3.811,0.1368,-2.1435,-0.0845,-0.0022,0.0259,0.1954
1182,0.3,7000000,-1.896,14.8,15.537,11.863,6.012,3.811,0.1368,-2.1434,-0.0834,-0.0022,0.0259,0.1954
1183,0.3,7000000,0.393,14.8,15.537,11.863,6.012,3.811,0.1423,-2.127,0.1059,-0.0027,0.0304,0.1904
1184,0.3,7000000,1.181,14.8,15.537,11.863,6.012,3.811,0.1433,-2.121,0.1689,-0.0027,0.0327,0.188
1185,0.3,7000000,3.116,14.8,15.537,11.863,6.012,3.811,0.1435,-2.111,0.3304,-0.0033,0.036,0.1824
1186,0.3,7000000,8.155,14.8,15.537,11.863,6.012,3.811,0.1276,-2.1282,0.9492,-0.0045,0.0018,0.1741
1187,0.3,7000000,8.318,14.8,15.537,11.863,6.012,3.811,0.1266,-2.1285,0.9732,-0.0045,-0.0001,0.1737
1188,0.3,7000000,11.057,14.8,15.537,11.863,6.012,3.811,0.1059,-2.111,1.3935,-0.0034,-0.039,0.1574
1189,0.3,7000000,12.393,14.8,15.537,11.863,6.012,3.811,0.0929,-2.0943,1.609,-0.0025,-0.0629,0.1464
1190,0.3,7000000,-12.435,1.23,-0.314,12.131,-2.357,-9.19,0.1099,-0.097,-1.4736,0.0022,0.2064,-0.0152
1191,0.3,7000000,-11.1,1.23,-0.314,12.131,-2.357,-9.19,0.1246,-0.0987,-1.2691,0.0029,0.1891,-0.0153
1192,0.3,7000000,-9.533,1.23,-0.314,12.131,-2.357,-9.19,0.1396,-0.1148,-1.037,0.003,0.1687,-0.0108
1193,0.3,7000000,-8.891,1.23,-0.314,12.131,-2.357,-9.19,0.145,-0.121,-0.9445,0.003,0.1604,-0.009
1194,0.3,7000000,-7.183,1.23,-0.314,12.131,-2.357,-9.19,0.1577,-0.1288,-0.705,0.0032,0.1386,-0.0064
1195,0.3,7000000,-4.285,1.23,-0.314,12.131,-2.357,-9.19,0.1751,-0.1398,-0.3224,0.0029,0.1064,-0.0013
1196,0.3,7000000,-3.725,1.23,-0.314,12.131,-2.357,-9.19,0.178,-0.1483,-0.2565,0.0032,0.1026,0.0016
1197,0.3,7000000,-0.363,1.23,-0.314,12.131,-2.357,-9.19,0.1937,-0.1415,0.1299,0.0001,0.0812,0.0012
1198,0.3,7000000,0.78,1.23,-0.314,12.131,-2.357,-9.19,0.1984,-0.143,0.2436,0.0003,0.0782,0.0016
1199,0.3,7000000,1.209,1.23,-0.314,12.131,-2.357,-9.19,0.2,-0.1479,0.2851,0.0009,0.0774,0.0029
1200,0.3,7000000,4.071,1.23,-0.314,12.131,-2.357,-9.19,0.2079,-0.1485,0.5985,0.0033,0.0612,0.0016
1201,0.3,7000000,4.646,1.23,-0.314,12.131,-2.357,-9.19,0.2088,-0.1428,0.6696,0.0031,0.0553,-0.0005
1202,0.3,7000000,6.855,1.23,-0.314,12.131,-2.357,-9.19,0.2086,-0.134,0.951,0.0033,0.0277,-0.0044
1203,0.3,7000000,10.43,1.23,-0.314,12.131,-2.357,-9.19,0.1942,-0.1123,1.4455,0.0036,-0.0435,-0.0114
1204,0.3,7000000,-13.952,-14.41,3.189,-11.314,17.954,-10.594,0.0928,2.0152,-1.7961,0.0019,0.1256,-0.1267
1205,0.3,7000000,-13.9,-14.41,3.189,-11.314,17.954,-10.594,0.0935,2.0158,-1.7875,0.0019,0.1246,-0.1271
1206,0.3,7000000,-11.509,-14.41,3.189,-11.314,17.954,-10.594,0.1216,2.0428,-1.4025,0.0012,0.0792,-0.1448
1207,0.3,7000000,-1.696,-14.41,3.189,-11.314,17.954,-10.594,0.1795,2.112,-0.1463,0.0038,-0.0086,-0.1941
1208,0.3,7000000,-0.712,-14.41,3.189,-11.314,17.954,-10.594,0.1817,2.1034,-0.0617,0.004,-0.007,-0.1922
1209,0.3,7000000,-0.207,-14.41,3.189,-11.314,17.954,-10.594,0.1824,2.0993,-0.0199,0.004,-0.0059,-0.1912
1210,0.3,7000000,-0.084,-14.41,3.189,-11.314,17.954,-10.594,0.1826,2.0983,-0.0099,0.0041,-0.0056,-0.191
1211,0.3,7000000,2.007,-14.41,3.189,-11.314,17.954,-10.594,0.1834,2.0862,0.1604,0.0046,-0.0005,-0.1871
1212,0.3,7000000,2.048,-14.41,3.189,-11.314,17.954,-10.594,0.1834,2.0861,0.1638,0.0046,-0.0005,-0.1871
1213,0.3,7000000,5.655,-14.41,3.189,-11.314,17.954,-10.594,0.1748,2.08,0.5352,0.0059,-0.0127,-0.181
1214,0.3,7000000,8.974,-14.41,3.189,-11.314,17.954,-10.594,0.1524,2.0616,0.9909,0.0051,-0.0517,-0.1687
1215,0.3,7000000,10.34,-14.41,3.189,-11.314,17.954,-10.594,0.14,2.0463,1.1929,0.0044,-0.0743,-0.1608
1216,0.3,7000000,10.365,-14.41,3.189,-11.314,17.954,-10.594,0.1397,2.046,1.1966,0.0044,-0.0748,-0.1607
1217,0.3,7000000,10.911,-14.41,3.189,-11.314,17.954,-10.594,0.1344,2.0392,1.2798,0.0041,-0.0846,-0.1573
1218,0.3,7000000,-9.016,-8.16,18.826,-17.218,7.563,-1.712,0.2041,1.128,-1.1518,0.0088,0.0411,-0.1664
1219,0.3,7000000,-6.964,-8.16,18.826,-17.218,7.563,-1.712,0.2156,0.9948,-0.8785,-0.0011,0.011,-0.1263
1220,0.3,7000000,-4.928,-8.16,18.826,-17.218,7.563,-1.712,0.2236,0.8866,-0.6319,-0.0088,-0.0157,-0.0952
1221,0.3,7000000,-2.105,-8.16,18.826,-17.218,7.563,-1.712,0.2288,0.7823,-0.3297,-0.0156,-0.0448,-0.0664
1222,0.3,7000000,-1.244,-8.16,18.826,-17.218,7.563,-1.712,0.2287,0.776,-0.2476,-0.0158,-0.0493,-0.0651
1223,0.3,7000000,-1.125,-8.16,18.826,-17.218,7.563,-1.712,0.2287,0.7759,-0.2363,-0.0158,-0.0498,-0.0651
1224,0.3,7000000,0.176,-8.16,18.826,-17.218,7.563,-1.712,0.2267,0.7784,-0.1115,-0.0157,-0.0533,-0.0663
1225,0.3,7000000,1.069,-8.16,18.826,-17.218,7.563,-1.712,0.2247,0.7811,-0.0247,-0.0155,-0.0552,-0.067
1226,0.3,7000000,1.708,-8.16,18.826,-17.218,7.563,-1.712,0.2229,0.7832,0.0393,-0.0153,-0.0566,-0.0674
1227,0.3,7000000,1.903,-8.16,18.826,-17.218,7.563,-1.712,0.2223,0.784,0.0593,-0.0152,-0.0571,-0.0675
1228,0.3,7000000,4.025,-8.16,18.826,-17.218,7.563,-1.712,0.2143,0.8064,0.3052,-0.0134,-0.069,-0.0726
1229,0.3,7000000,6.355,-8.16,18.826,-17.218,7.563,-1.712,0.2024,0.8732,0.6071,-0.008,-0.0886,-0.0909
1230,0.3,7000000,8.009,-8.16,18.826,-17.218,7.563,-1.712,0.1918,0.9272,0.8374,-0.0034,-0.1061,-0.1067
1231,0.3,7000000,11.372,-8.16,18.826,-17.218,7.563,-1.712,0.1656,1.0156,1.338,0.005,-0.1511,-0.1365
1232,0.3,7000000,-13.419,-7.01,-0.379,9.191,-2.997,-2.13,0.0839,0.7567,-1.7098,0.0032,0.1705,-0.043
1233,0.3,7000000,-12.456,-7.01,-0.379,9.191,-2.997,-2.13,0.0947,0.7735,-1.5494,0.0027,0.1559,-0.0472
1234,0.3,7000000,-12.025,-7.01,-0.379,9.191,-2.997,-2.13,0.0992,0.7811,-1.4796,0.0024,0.1494,-0.0485
1235,0.3,7000000,-8.521,-7.01,-0.379,9.191,-2.997,-2.13,0.1291,0.7971,-0.9492,-0.0024,0.104,-0.0496
1236,0.3,7000000,-6.472,-7.01,-0.379,9.191,-2.997,-2.13,0.1417,0.7707,-0.6656,-0.0063,0.0818,-0.0423
1237,0.3,7000000,-3.336,-7.01,-0.379,9.191,-2.997,-2.13,0.1557,0.7983,-0.2667,-0.0065,0.0532,-0.0543
1238,0.3,7000000,0.494,-7.01,-0.379,9.191,-2.997,-2.13,0.1663,0.8012,0.1366,-0.0065,0.0415,-0.0576
1239,0.3,7000000,1.341,-7.01,-0.379,9.191,-2.997,-2.13,0.1677,0.8025,0.2214,-0.0064,0.0408,-0.0576
1240,0.3,7000000,3.268,-7.01,-0.379,9.191,-2.997,-2.13,0.1692,0.8068,0.4344,-0.0062,0.034,-0.0568
1241,0.3,7000000,3.821,-7.01,-0.379,9.191,-2.997,-2.13,0.1692,0.8071,0.502,-0.0062,0.0304,-0.0562
1242,0.3,7000000,7.463,-7.01,-0.379,9.191,-2.997,-2.13,0.1629,0.7741,0.9812,-0.0063,-0.0048,-0.0424
1243,0.3,7000000,8.368,-7.01,-0.379,9.191,-2.997,-2.13,0.1595,0.7631,1.1079,-0.0061,-0.0161,-0.0389
1244,0.3,7000000,10.673,-7.01,-0.379,9.191,-2.997,-2.13,0.1465,0.7667,1.4382,-0.0036,-0.0505,-0.0421
1245,0.3,7000000,12.107,-7.01,-0.379,9.191,-2.997,-2.13,0.1353,0.7646,1.6553,-0.0023,-0.0775,-0.0448
1246,0.3,7000000,-13.716,11,13.555,-3.232,16.205,19.253,0.1611,-1.2079,-1.9241,0.0026,0.0927,0.0622
1247,0.3,7000000,-12.004,11,13.555,-3.232,16.205,19.253,0.1765,-1.2261,-1.6644,0.0033,0.0537,0.0708
